Razão Social;Operação;NF;Data emissão NF;Qtde. Volumes;CTRC;Data Emissão;Destinatário;CNPJ Destino;Cidade Destino;UF Destino;Data Inicio Transporte;Previsão de Entrega;Data de Entrega;Status;Ocorrência Entrega;Status_1;Status Final;Dia_Previsao;Mês_Previsao;Dia_Data_inicio_TSP;mes_Data_inicio_TSP;TRANSPORTADORA;DEALER;feriado;Cidade feriado;UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458964;04/02/2026;1;327051;04/02/2026;CHS MOTORS VEICULOS PECAS E SERV. LTDA.;1,69E+13;SAO PAULO;SP;04/02/2026;06/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;6;2;4;2;RISSO;26036;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459019;04/02/2026;6;327052;04/02/2026;CHS MOTORS VEICULOS PECAS(VL. GUILHERME);1,69E+13;SAO PAULO;SP;04/02/2026;06/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;6;2;4;2;RISSO;26052;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458966;04/02/2026;1;327055;04/02/2026;GRANDAY AUTOMOTORES LTDA;1,57E+13;SAO PAULO;SP;04/02/2026;06/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;6;2;4;2;RISSO;26041;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458975;04/02/2026;2;327056;04/02/2026;GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR);1,57E+13;SAO PAULO;SP;04/02/2026;06/02/2026;10/02/2026;Entregue Fora do Prazo;Recusa;10/02 Recusa ;Entrega Finalizada;6;2;4;2;RISSO;26090;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458961;04/02/2026;3;327060;04/02/2026;NOBRE DISTRIBUIDORA DE VEICULOS E PECAS;5,76E+12;MOGI DAS CRUZES;SP;04/02/2026;06/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;6;2;4;2;RISSO;26004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458962;04/02/2026;3;327044;04/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;04/02/2026;09/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;4;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458974;04/02/2026;1;327048;04/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SANTOS;SP;04/02/2026;09/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;4;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458972;04/02/2026;2;327053;04/02/2026;DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA;2,12E+13;ATIBAIA;SP;04/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;4;2;RISSO;26075;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458963;04/02/2026;37;327059;04/02/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;04/02/2026;09/02/2026;10/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;9;2;4;2;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459017;04/02/2026;1;327054;04/02/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;JAU;SP;04/02/2026;10/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;4;2;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458969;04/02/2026;5;327057;04/02/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;04/02/2026;10/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;4;2;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1458959;04/02/2026;1;327058;04/02/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;04/02/2026;10/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;4;2;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459939;05/02/2026;62;327180;05/02/2026;CHS MOTORS VEICULOS PECAS(VL. GUILHERME);1,69E+13;SAO PAULO;SP;05/02/2026;09/02/2026;10/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26052;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459907;05/02/2026;43;327183;05/02/2026;NOBRE DISTRIBUIDORA DE VEICULOS E PECAS;5,76E+12;MOGI DAS CRUZES;SP;05/02/2026;09/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459980;05/02/2026;1;327187;05/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO PAULO;SP;05/02/2026;09/02/2026;05/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459919;05/02/2026;3;327188;05/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459920;05/02/2026;21;327188;05/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459906;05/02/2026;5;327189;05/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;BARUERI;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459930;05/02/2026;1;327193;05/02/2026;CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS);1,68E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26091;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459923;05/02/2026;2;327194;05/02/2026;CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE);1,68E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26051;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459936;05/02/2026;3;327195;05/02/2026;CAOA MOTOR DO BRASIL LTDA(RAP. TAVARES);1,68E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26109;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459935;05/02/2026;1;327196;05/02/2026;CHS MOTORS VEICULOS PECAS E SERV. LTDA;1,69E+13;OSASCO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26106;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459915;05/02/2026;2;327197;05/02/2026;CHS MOTORS VEICULOS PECAS E SERV LTDA  ;1,69E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26037;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459908;05/02/2026;2;327201;05/02/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;GUARULHOS;SP;05/02/2026;09/02/2026;10/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26005;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459913;05/02/2026;1;327202;05/02/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;SAO PAULO;SP;05/02/2026;09/02/2026;11/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26034;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459914;05/02/2026;7;327202;05/02/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;SAO PAULO;SP;05/02/2026;09/02/2026;11/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26034;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459918;05/02/2026;5;327203;05/02/2026;GRANDAY AUTOMOTORES LTDA;1,57E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26041;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459929;05/02/2026;21;327204;05/02/2026;GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR);1,57E+13;SAO PAULO;SP;05/02/2026;09/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;9;2;5;2;RISSO;26090;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459942;05/02/2026;102;327178;05/02/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;05/02/2026;10/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459927;05/02/2026;30;327181;05/02/2026;DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA;2,12E+13;ATIBAIA;SP;05/02/2026;10/02/2026;11/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26075;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459917;05/02/2026;2;327184;05/02/2026;ANDRETA II DISTRIB.DE VEICULOS LTDA.;9,10E+12;JUNDIAI;SP;05/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26040;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459916;05/02/2026;1;327184;05/02/2026;ANDRETA II DISTRIB.DE VEICULOS LTDA.;9,10E+12;JUNDIAI;SP;05/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26040;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459910;05/02/2026;2;327186;05/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;05/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459911;05/02/2026;21;327186;05/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;05/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459928;05/02/2026;3;327190;05/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SANTOS;SP;05/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459926;05/02/2026;1;327191;05/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SAO JOSE DOS CAMPOS;SP;05/02/2026;10/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459925;05/02/2026;2;327192;05/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;CAMPINAS;SP;05/02/2026;10/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459909;05/02/2026;6;327199;05/02/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;BAURU;SP;05/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459932;05/02/2026;6;327206;05/02/2026;H - CAMINHO AUTOMOVEIS LTDA;2,53E+13;LIMEIRA;SP;05/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26092;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459912;05/02/2026;2;327209;05/02/2026;MOTONET COMERCIO DE VEICULOS LTDA;9,28E+12;SOROCABA;SP;05/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26113;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459937;05/02/2026;1;327210;05/02/2026;NOBRE DISTRIBUIDORA DE VEICULOS E P;5,76E+12;JACAREI;SP;05/02/2026;10/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;5;2;RISSO;26112;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459931;05/02/2026;6;327205;05/02/2026;H - CAMINHO AUTOMOVEIS LTDA;2,53E+13;PIRACICABA;SP;05/02/2026;11/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26092;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459922;05/02/2026;2;327207;05/02/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;05/02/2026;11/02/2026;07/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459941;05/02/2026;39;327207;05/02/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;05/02/2026;11/02/2026;07/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459904;05/02/2026;3;327208;05/02/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;05/02/2026;11/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459905;05/02/2026;2;327208;05/02/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;05/02/2026;11/02/2026;06/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459921;05/02/2026;11;327182;05/02/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;FRANCA;SP;05/02/2026;11/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459934;05/02/2026;1;327185;05/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;RIO CLARO;SP;05/02/2026;11/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459933;05/02/2026;2;327198;05/02/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;OURINHOS;SP;05/02/2026;11/02/2026;11/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1459924;05/02/2026;1;327200;05/02/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;ARACATUBA;SP;05/02/2026;11/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;5;2;RISSO;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460636;06/02/2026;2;327324;06/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;06/02/2026;10/02/2026;11/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460637;06/02/2026;1;327324;06/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;06/02/2026;10/02/2026;11/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460646;06/02/2026;1;327326;06/02/2026;CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS);1,68E+13;SAO PAULO;SP;06/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26091;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460635;06/02/2026;1;327327;06/02/2026;CAOA MOTOR DO BRASIL LTDA (SANTANA);1,68E+13;SAO PAULO;SP;06/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26035;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460639;06/02/2026;2;327328;06/02/2026;CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE);1,68E+13;SAO PAULO;SP;06/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26051;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460677;06/02/2026;17;327329;06/02/2026;CHS MOTORS VEICULOS PECAS(VL. GUILHERME);1,69E+13;SAO PAULO;SP;06/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26052;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460632;06/02/2026;1;327334;06/02/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;GUARULHOS;SP;06/02/2026;10/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26005;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460645;06/02/2026;11;327335;06/02/2026;GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR);1,57E+13;SAO PAULO;SP;06/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26090;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460642;06/02/2026;3;327339;06/02/2026;NOBRE SP DISTRIB. DE VEIC. E PEC. LTDA;1,70E+13;SAO PAULO;SP;06/02/2026;10/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;10;2;6;2;RISSO;26081;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460633;06/02/2026;9;327323;06/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;06/02/2026;11/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;6;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460641;06/02/2026;3;327330;06/02/2026;DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA;2,12E+13;ATIBAIA;SP;06/02/2026;11/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;6;2;RISSO;26075;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460640;06/02/2026;1;327331;06/02/2026;DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA;2,12E+13;BRAGANCA PAULISTA;SP;06/02/2026;11/02/2026;12/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;11;2;6;2;RISSO;26074;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460634;06/02/2026;7;327338;06/02/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;06/02/2026;11/02/2026;11/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;6;2;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460647;06/02/2026;1;327322;06/02/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;RIO CLARO;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460644;06/02/2026;2;327325;06/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;PRAIA GRANDE;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460643;06/02/2026;3;327332;06/02/2026;DESTAQUE SEUL DISTR DE VEIC PEC LTDA;2,12E+13;CARAGUATATUBA;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26082;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460719;06/02/2026;1;327333;06/02/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;JAU;SP;06/02/2026;12/02/2026;09/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460678;06/02/2026;11;327336;06/02/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;Avaria;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460638;06/02/2026;2;327336;06/02/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1460631;06/02/2026;1;327337;06/02/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;06/02/2026;12/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;12;2;6;2;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461545;09/02/2026;1;327481;09/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO PAULO;SP;09/02/2026;11/02/2026;12/02/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461470;09/02/2026;1;327482;09/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;09/02/2026;11/02/2026;11/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461457;09/02/2026;2;327483;09/02/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;BARUERI;SP;09/02/2026;11/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461475;09/02/2026;2;327487;09/02/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;SAO BERNARDO DO CAMPO;SP;09/02/2026;11/02/2026;11/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461468;09/02/2026;1;327488;09/02/2026;CAOA MOTOR DO BRASIL LTDA (ARICANDUVA);1,68E+13;SAO PAULO;SP;09/02/2026;11/02/2026;11/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26039;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461480;09/02/2026;1;327489;09/02/2026;CAOA MOTOR DO BRASIL LTDA (CONSOLACAO);1,68E+13;SAO PAULO;SP;09/02/2026;11/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26076;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1461474;09/02/2026;1;327490;09/02/2026;CAOA MOTOR DO BRASIL LTDA (IPIRANGA);1,68E+13;SAO PAULO;SP;09/02/2026;11/02/2026;10/02/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;11;2;9;2;RISSO;26054;;;
