Razão Social,Operação,NF,Data emissão NF,Qtde. Volumes,CTRC,Data Emissão,Destinatário,CNPJ Destino,Cidade Destino,UF Destino,Data Inicio Transporte,Previsão de Entrega,Data de Entrega,Status,Ocorrência Entrega,Status_1,Status Final,Dia_Previsao,Mês_Previsao,Dia_Data_inicio_TSP,mes_Data_inicio_TSP,TRANSPORTADORA,DEALER,feriado,Cidade feriado,UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458977,2/4/2026,1,327050,2/4/2026,CHS MOTORS VEICULOS PECAS E SERV.  LTDA,1.68519E+13,SAO PAULO,SP,2/4/2026,2/6/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,2,4,2,RISSO,26108,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458964,2/4/2026,1,327051,2/4/2026,CHS MOTORS VEICULOS PECAS E SERV. LTDA.,1.68519E+13,SAO PAULO,SP,2/4/2026,2/6/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,2,4,2,RISSO,26036,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459019,2/4/2026,6,327052,2/4/2026,CHS MOTORS VEICULOS PECAS(VL. GUILHERME),1.68519E+13,SAO PAULO,SP,2/4/2026,2/6/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,2,4,2,RISSO,26052,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458966,2/4/2026,1,327055,2/4/2026,GRANDAY AUTOMOTORES LTDA,1.56883E+13,SAO PAULO,SP,2/4/2026,2/6/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,2,4,2,RISSO,26041,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458975,2/4/2026,2,327056,2/4/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,2/4/2026,2/6/2026,2/10/2026,Entregue Fora do Prazo,Recusa,10/02 Recusa ,Entrega Finalizada,6,2,4,2,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458961,2/4/2026,3,327060,2/4/2026,NOBRE DISTRIBUIDORA DE VEICULOS E PECAS,5.75853E+12,MOGI DAS CRUZES,SP,2/4/2026,2/6/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,6,2,4,2,RISSO,26004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458962,2/4/2026,3,327044,2/4/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,2/4/2026,2/9/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,4,2,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458974,2/4/2026,1,327048,2/4/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SANTOS,SP,2/4/2026,2/9/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,4,2,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458972,2/4/2026,2,327053,2/4/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,ATIBAIA,SP,2/4/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,4,2,RISSO,26075,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458963,2/4/2026,37,327059,2/4/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,RIBEIRAO PRETO,SP,2/4/2026,2/9/2026,2/10/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,9,2,4,2,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459017,2/4/2026,1,327054,2/4/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,JAU,SP,2/4/2026,2/10/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,4,2,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458969,2/4/2026,5,327057,2/4/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,2/4/2026,2/10/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,4,2,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1458959,2/4/2026,1,327058,2/4/2026,HYMAX DISTRIBUIDORA DE VEICULOS LTDA,1.73488E+13,MOGI GUACU,SP,2/4/2026,2/10/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,4,2,RISSO,26002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459939,2/5/2026,62,327180,2/5/2026,CHS MOTORS VEICULOS PECAS(VL. GUILHERME),1.68519E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/10/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26052,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459907,2/5/2026,43,327183,2/5/2026,NOBRE DISTRIBUIDORA DE VEICULOS E PECAS,5.75853E+12,MOGI DAS CRUZES,SP,2/5/2026,2/9/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459980,2/5/2026,1,327187,2/5/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/5/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459919,2/5/2026,3,327188,2/5/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO CAETANO DO SUL,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459920,2/5/2026,21,327188,2/5/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO CAETANO DO SUL,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459906,2/5/2026,5,327189,2/5/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,BARUERI,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459930,2/5/2026,1,327193,2/5/2026,CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS),1.67945E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26091,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459923,2/5/2026,2,327194,2/5/2026,CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE),1.67945E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26051,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459936,2/5/2026,3,327195,2/5/2026,CAOA MOTOR DO BRASIL LTDA(RAP. TAVARES),1.67945E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26109,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459935,2/5/2026,1,327196,2/5/2026,CHS MOTORS VEICULOS PECAS E SERV. LTDA,1.68519E+13,OSASCO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26106,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459915,2/5/2026,2,327197,2/5/2026,CHS MOTORS VEICULOS PECAS E SERV LTDA  ,1.68519E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26037,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459908,2/5/2026,2,327201,2/5/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,GUARULHOS,SP,2/5/2026,2/9/2026,2/10/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459913,2/5/2026,1,327202,2/5/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,2/5/2026,2/9/2026,2/11/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26034,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459914,2/5/2026,7,327202,2/5/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,2/5/2026,2/9/2026,2/11/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26034,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459918,2/5/2026,5,327203,2/5/2026,GRANDAY AUTOMOTORES LTDA,1.56883E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26041,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459929,2/5/2026,21,327204,2/5/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,2/5/2026,2/9/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,9,2,5,2,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459942,2/5/2026,102,327178,2/5/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,RIBEIRAO PRETO,SP,2/5/2026,2/10/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459927,2/5/2026,30,327181,2/5/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,ATIBAIA,SP,2/5/2026,2/10/2026,2/11/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26075,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459917,2/5/2026,2,327184,2/5/2026,ANDRETA II DISTRIB.DE VEICULOS LTDA.,9.10384E+12,JUNDIAI,SP,2/5/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26040,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459916,2/5/2026,1,327184,2/5/2026,ANDRETA II DISTRIB.DE VEICULOS LTDA.,9.10384E+12,JUNDIAI,SP,2/5/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26040,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459910,2/5/2026,2,327186,2/5/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,2/5/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459911,2/5/2026,21,327186,2/5/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,2/5/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459928,2/5/2026,3,327190,2/5/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SANTOS,SP,2/5/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459926,2/5/2026,1,327191,2/5/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SAO JOSE DOS CAMPOS,SP,2/5/2026,2/10/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459925,2/5/2026,2,327192,2/5/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,CAMPINAS,SP,2/5/2026,2/10/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459909,2/5/2026,6,327199,2/5/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,BAURU,SP,2/5/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459932,2/5/2026,6,327206,2/5/2026,H - CAMINHO AUTOMOVEIS LTDA,2.5313E+13,LIMEIRA,SP,2/5/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26092,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459912,2/5/2026,2,327209,2/5/2026,MOTONET COMERCIO DE VEICULOS LTDA,9.27797E+12,SOROCABA,SP,2/5/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26113,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459937,2/5/2026,1,327210,2/5/2026,NOBRE DISTRIBUIDORA DE VEICULOS E P,5.75853E+12,JACAREI,SP,2/5/2026,2/10/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,5,2,RISSO,26112,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460636,2/6/2026,2,327324,2/6/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO CAETANO DO SUL,SP,2/6/2026,2/10/2026,2/11/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460637,2/6/2026,1,327324,2/6/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO CAETANO DO SUL,SP,2/6/2026,2/10/2026,2/11/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460646,2/6/2026,1,327326,2/6/2026,CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS),1.67945E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26091,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460635,2/6/2026,1,327327,2/6/2026,CAOA MOTOR DO BRASIL LTDA (SANTANA),1.67945E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26035,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459931,2/5/2026,6,327205,2/5/2026,H - CAMINHO AUTOMOVEIS LTDA,2.5313E+13,PIRACICABA,SP,2/5/2026,2/11/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26092,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459922,2/5/2026,2,327207,2/5/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,2/5/2026,2/11/2026,2/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459941,2/5/2026,39,327207,2/5/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,2/5/2026,2/11/2026,2/7/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459904,2/5/2026,3,327208,2/5/2026,HYMAX DISTRIBUIDORA DE VEICULOS LTDA,1.73488E+13,MOGI GUACU,SP,2/5/2026,2/11/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459905,2/5/2026,2,327208,2/5/2026,HYMAX DISTRIBUIDORA DE VEICULOS LTDA,1.73488E+13,MOGI GUACU,SP,2/5/2026,2/11/2026,2/6/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26002,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460639,2/6/2026,2,327328,2/6/2026,CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE),1.67945E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26051,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460677,2/6/2026,17,327329,2/6/2026,CHS MOTORS VEICULOS PECAS(VL. GUILHERME),1.68519E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26052,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460632,2/6/2026,1,327334,2/6/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,GUARULHOS,SP,2/6/2026,2/10/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460645,2/6/2026,11,327335,2/6/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460642,2/6/2026,3,327339,2/6/2026,NOBRE SP DISTRIB. DE VEIC. E PEC. LTDA,1.70418E+13,SAO PAULO,SP,2/6/2026,2/10/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,2,6,2,RISSO,26081,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459921,2/5/2026,11,327182,2/5/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,FRANCA,SP,2/5/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459934,2/5/2026,1,327185,2/5/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,RIO CLARO,SP,2/5/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459933,2/5/2026,2,327198,2/5/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,OURINHOS,SP,2/5/2026,2/11/2026,2/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1459924,2/5/2026,1,327200,2/5/2026,GOLDEN MOTORS VEICULOS LTDA,3.62155E+12,ARACATUBA,SP,2/5/2026,2/11/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,5,2,RISSO,12001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460633,2/6/2026,9,327323,2/6/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,2/6/2026,2/11/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,6,2,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460641,2/6/2026,3,327330,2/6/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,ATIBAIA,SP,2/6/2026,2/11/2026,2/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,6,2,RISSO,26075,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460640,2/6/2026,1,327331,2/6/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,BRAGANCA PAULISTA,SP,2/6/2026,2/11/2026,2/12/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,11,2,6,2,RISSO,26074,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1460634,2/6/2026,7,327338,2/6/2026,NEW VEICULOS E PECAS LTDA,1.59179E+13,RIBEIRAO PRETO,SP,2/6/2026,2/11/2026,2/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,6,2,RISSO,26014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461545,2/9/2026,1,327481,2/9/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/12/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461470,2/9/2026,1,327482,2/9/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO CAETANO DO SUL,SP,2/9/2026,2/11/2026,2/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461457,2/9/2026,2,327483,2/9/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,BARUERI,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461475,2/9/2026,2,327487,2/9/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SAO BERNARDO DO CAMPO,SP,2/9/2026,2/11/2026,2/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461468,2/9/2026,1,327488,2/9/2026,CAOA MOTOR DO BRASIL LTDA (ARICANDUVA),1.67945E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26039,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461480,2/9/2026,1,327489,2/9/2026,CAOA MOTOR DO BRASIL LTDA (CONSOLACAO),1.67945E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26076,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461474,2/9/2026,1,327490,2/9/2026,CAOA MOTOR DO BRASIL LTDA (IPIRANGA),1.67945E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26054,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461473,2/9/2026,9,327491,2/9/2026,CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE),1.67945E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26051,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461499,2/9/2026,1,327492,2/9/2026,CHS MOTORS VEICULOS PECAS E SERV.  LTDA,1.68519E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26108,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461497,2/9/2026,2,327493,2/9/2026,CHS MOTORS VEICULOS PECAS E SERV. LTDA,1.68519E+13,OSASCO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26106,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461546,2/9/2026,4,327494,2/9/2026,CHS MOTORS VEICULOS PECAS(VL. GUILHERME),1.68519E+13,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26052,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461467,2/9/2026,1,327499,2/9/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26034,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1461466,2/9/2026,2,327499,2/9/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,2/9/2026,2/11/2026,2/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,2,9,2,RISSO,26034,,,
